,CAMID,X,Image_name,Side,zenodo_link,Taxonomic.Name
2785,CAM040358,48186,CAM040358_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040358_d.JPG?download=1,Heliconius erato ssp. cyrbia
2786,CAM040361,48192,CAM040361_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040361_d.JPG?download=1,Heliconius erato ssp. cyrbia
2787,CAM040361,12336,CAM040361_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040361_d.JPG?download=1,Heliconius erato ssp. cyrbia
2788,CAM040362,48194,CAM040362_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040362_d.JPG?download=1,Heliconius erato ssp. cyrbia
2789,CAM040362,12338,CAM040362_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040362_d.JPG?download=1,Heliconius erato ssp. cyrbia
2790,CAM040363,48196,CAM040363_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040363_d.JPG?download=1,Heliconius erato ssp. cyrbia
2791,CAM040363,12340,CAM040363_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040363_d.JPG?download=1,Heliconius erato ssp. cyrbia
2792,CAM040364,48198,CAM040364_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040364_d.JPG?download=1,Heliconius erato ssp. cyrbia
2793,CAM040364,12342,CAM040364_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040364_d.JPG?download=1,Heliconius erato ssp. cyrbia
2794,CAM040365,48200,CAM040365_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040365_d.JPG?download=1,Heliconius erato ssp. cyrbia
2795,CAM040365,12344,CAM040365_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040365_d.JPG?download=1,Heliconius erato ssp. cyrbia
2796,CAM040366,12346,CAM040366_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040366_d.JPG?download=1,Heliconius erato ssp. cyrbia
2797,CAM040366,48202,CAM040366_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040366_d.JPG?download=1,Heliconius erato ssp. cyrbia
2798,CAM040367,12348,CAM040367_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040367_d.JPG?download=1,Heliconius erato ssp. cyrbia
2799,CAM040367,48204,CAM040367_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040367_d.JPG?download=1,Heliconius erato ssp. cyrbia
2800,CAM040371,48212,CAM040371_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040371_d.JPG?download=1,Heliconius erato ssp. cyrbia
2801,CAM040371,12356,CAM040371_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040371_d.JPG?download=1,Heliconius erato ssp. cyrbia
2802,CAM040372,48214,CAM040372_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040372_d.JPG?download=1,Heliconius erato ssp. cyrbia
2803,CAM040372,12358,CAM040372_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040372_d.JPG?download=1,Heliconius erato ssp. cyrbia
2804,CAM040373,12360,CAM040373_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040373_d.JPG?download=1,Heliconius erato ssp. cyrbia
2805,CAM040373,48216,CAM040373_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040373_d.JPG?download=1,Heliconius erato ssp. cyrbia
2806,CAM040374,12362,CAM040374_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040374_d.JPG?download=1,Heliconius erato ssp. cyrbia
2807,CAM040374,48218,CAM040374_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040374_d.JPG?download=1,Heliconius erato ssp. cyrbia
2808,CAM040375,12364,CAM040375_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040375_d.JPG?download=1,Heliconius erato ssp. cyrbia
2809,CAM040375,48220,CAM040375_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040375_d.JPG?download=1,Heliconius erato ssp. cyrbia
2810,CAM040376,48222,CAM040376_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040376_d.JPG?download=1,Heliconius erato ssp. cyrbia
2811,CAM040376,12366,CAM040376_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040376_d.JPG?download=1,Heliconius erato ssp. cyrbia
2812,CAM040377,48224,CAM040377_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040377_d.JPG?download=1,Heliconius erato ssp. cyrbia
2813,CAM040377,12368,CAM040377_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040377_d.JPG?download=1,Heliconius erato ssp. cyrbia
2814,CAM040378,12370,CAM040378_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040378_d.JPG?download=1,Heliconius erato ssp. cyrbia
2815,CAM040378,48226,CAM040378_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040378_d.JPG?download=1,Heliconius erato ssp. cyrbia
2816,CAM040379,48228,CAM040379_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040379_d.JPG?download=1,Heliconius erato ssp. cyrbia
2817,CAM040379,12372,CAM040379_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040379_d.JPG?download=1,Heliconius erato ssp. cyrbia
2818,CAM040380,12374,CAM040380_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040380_d.JPG?download=1,Heliconius erato ssp. cyrbia
2819,CAM040380,48230,CAM040380_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040380_d.JPG?download=1,Heliconius erato ssp. cyrbia
2820,CAM040381,12376,CAM040381_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040381_d.JPG?download=1,Heliconius erato ssp. cyrbia
2821,CAM040381,48232,CAM040381_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040381_d.JPG?download=1,Heliconius erato ssp. cyrbia
2822,CAM040401,48272,CAM040401_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040401_d.JPG?download=1,Heliconius erato ssp. cyrbia
2823,CAM040401,12416,CAM040401_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040401_d.JPG?download=1,Heliconius erato ssp. cyrbia
2824,CAM040402,12418,CAM040402_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040402_d.JPG?download=1,Heliconius erato ssp. cyrbia
2825,CAM040402,48274,CAM040402_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040402_d.JPG?download=1,Heliconius erato ssp. cyrbia
2826,CAM040403,48276,CAM040403_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040403_d.JPG?download=1,Heliconius erato ssp. cyrbia
2827,CAM040403,12420,CAM040403_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040403_d.JPG?download=1,Heliconius erato ssp. cyrbia
2828,CAM040404,12422,CAM040404_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040404_d.JPG?download=1,Heliconius erato ssp. cyrbia
2829,CAM040404,48278,CAM040404_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040404_d.JPG?download=1,Heliconius erato ssp. cyrbia
2830,CAM040405,12424,CAM040405_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040405_d.JPG?download=1,Heliconius erato ssp. cyrbia
2831,CAM040405,48280,CAM040405_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040405_d.JPG?download=1,Heliconius erato ssp. cyrbia
2832,CAM040406,12426,CAM040406_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040406_d.JPG?download=1,Heliconius erato ssp. cyrbia
2833,CAM040406,48282,CAM040406_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040406_d.JPG?download=1,Heliconius erato ssp. cyrbia
2834,CAM040407,48284,CAM040407_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040407_d.JPG?download=1,Heliconius erato ssp. cyrbia
2835,CAM040407,12428,CAM040407_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040407_d.JPG?download=1,Heliconius erato ssp. cyrbia
2836,CAM040408,48286,CAM040408_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040408_d.JPG?download=1,Heliconius erato ssp. cyrbia
2837,CAM040408,12430,CAM040408_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040408_d.JPG?download=1,Heliconius erato ssp. cyrbia
2838,CAM040411,48290,CAM040411_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040411_d.JPG?download=1,Heliconius erato ssp. cyrbia
2839,CAM040411,12434,CAM040411_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040411_d.JPG?download=1,Heliconius erato ssp. cyrbia
2840,CAM040412,12436,CAM040412_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040412_d.JPG?download=1,Heliconius erato ssp. cyrbia
2841,CAM040412,48292,CAM040412_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040412_d.JPG?download=1,Heliconius erato ssp. cyrbia
2842,CAM040413,12438,CAM040413_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040413_d.JPG?download=1,Heliconius erato ssp. cyrbia
2843,CAM040413,48294,CAM040413_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040413_d.JPG?download=1,Heliconius erato ssp. cyrbia
2844,CAM040414,48296,CAM040414_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040414_d.JPG?download=1,Heliconius erato ssp. cyrbia
2845,CAM040414,12440,CAM040414_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040414_d.JPG?download=1,Heliconius erato ssp. cyrbia
2846,CAM040415,48298,CAM040415_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040415_d.JPG?download=1,Heliconius erato ssp. cyrbia
2847,CAM040415,12442,CAM040415_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040415_d.JPG?download=1,Heliconius erato ssp. cyrbia
2848,CAM040416,48300,CAM040416_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040416_d.JPG?download=1,Heliconius erato ssp. cyrbia
2849,CAM040416,12444,CAM040416_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040416_d.JPG?download=1,Heliconius erato ssp. cyrbia
2850,CAM040431,48330,CAM040431_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040431_d.JPG?download=1,Heliconius erato ssp. cyrbia
2851,CAM040431,12474,CAM040431_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040431_d.JPG?download=1,Heliconius erato ssp. cyrbia
2852,CAM040432,48332,CAM040432_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040432_d.JPG?download=1,Heliconius erato ssp. lativitta
2853,CAM040432,12476,CAM040432_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040432_d.JPG?download=1,Heliconius erato ssp. lativitta
2854,CAM040433,12478,CAM040433_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040433_d.JPG?download=1,Heliconius erato ssp. lativitta
2855,CAM040433,48334,CAM040433_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040433_d.JPG?download=1,Heliconius erato ssp. lativitta
2856,CAM040434,48336,CAM040434_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040434_d.JPG?download=1,Heliconius erato ssp. lativitta
2857,CAM040434,12480,CAM040434_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040434_d.JPG?download=1,Heliconius erato ssp. lativitta
2858,CAM040435,12482,CAM040435_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040435_d.JPG?download=1,Heliconius erato ssp. lativitta
2859,CAM040435,48338,CAM040435_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040435_d.JPG?download=1,Heliconius erato ssp. lativitta
2860,CAM040436,12484,CAM040436_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040436_d.JPG?download=1,Heliconius erato ssp. lativitta
2861,CAM040436,48340,CAM040436_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040436_d.JPG?download=1,Heliconius erato ssp. lativitta
2862,CAM040437,12486,CAM040437_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040437_d.JPG?download=1,Heliconius erato ssp. lativitta
2863,CAM040437,48342,CAM040437_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040437_d.JPG?download=1,Heliconius erato ssp. lativitta
2864,CAM040438,48344,CAM040438_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040438_d.JPG?download=1,Heliconius erato ssp. lativitta
2865,CAM040438,12488,CAM040438_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040438_d.JPG?download=1,Heliconius erato ssp. lativitta
2866,CAM040441,12494,CAM040441_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040441_d.JPG?download=1,Heliconius erato ssp. cyrbia
2867,CAM040441,48350,CAM040441_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040441_d.JPG?download=1,Heliconius erato ssp. cyrbia
2868,CAM040442,12496,CAM040442_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040442_d.JPG?download=1,Heliconius erato ssp. cyrbia
2869,CAM040442,48352,CAM040442_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040442_d.JPG?download=1,Heliconius erato ssp. cyrbia
2870,CAM040443,12498,CAM040443_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040443_d.JPG?download=1,Heliconius erato ssp. cyrbia
2871,CAM040443,48354,CAM040443_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040443_d.JPG?download=1,Heliconius erato ssp. cyrbia
2872,CAM040444,12500,CAM040444_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040444_d.JPG?download=1,Heliconius erato ssp. cyrbia
2873,CAM040444,48356,CAM040444_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040444_d.JPG?download=1,Heliconius erato ssp. cyrbia
2874,CAM040445,48358,CAM040445_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040445_d.JPG?download=1,Heliconius erato ssp. cyrbia
2875,CAM040445,12502,CAM040445_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040445_d.JPG?download=1,Heliconius erato ssp. cyrbia
2876,CAM040446,12504,CAM040446_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040446_d.JPG?download=1,Heliconius erato ssp. cyrbia
2877,CAM040446,48360,CAM040446_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040446_d.JPG?download=1,Heliconius erato ssp. cyrbia
2878,CAM040447,12506,CAM040447_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040447_d.JPG?download=1,Heliconius erato ssp. cyrbia
2879,CAM040447,48362,CAM040447_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040447_d.JPG?download=1,Heliconius erato ssp. cyrbia
2880,CAM040448,12508,CAM040448_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040448_d.JPG?download=1,Heliconius erato ssp. cyrbia
2881,CAM040448,48364,CAM040448_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040448_d.JPG?download=1,Heliconius erato ssp. cyrbia
2882,CAM040449,48366,CAM040449_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040449_d.JPG?download=1,Heliconius erato ssp. cyrbia
2883,CAM040449,12510,CAM040449_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040449_d.JPG?download=1,Heliconius erato ssp. cyrbia
2884,CAM040450,48368,CAM040450_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040450_d.JPG?download=1,Heliconius erato ssp. cyrbia
2885,CAM040450,12512,CAM040450_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040450_d.JPG?download=1,Heliconius erato ssp. cyrbia
2886,CAM040451,48370,CAM040451_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040451_d.JPG?download=1,Heliconius erato ssp. cyrbia
2887,CAM040451,12514,CAM040451_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040451_d.JPG?download=1,Heliconius erato ssp. cyrbia
2888,CAM040452,12516,CAM040452_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040452_d.JPG?download=1,Heliconius erato ssp. cyrbia
2889,CAM040452,48372,CAM040452_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040452_d.JPG?download=1,Heliconius erato ssp. cyrbia
2890,CAM040453,12518,CAM040453_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040453_d.JPG?download=1,Heliconius erato ssp. cyrbia
2891,CAM040453,48374,CAM040453_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040453_d.JPG?download=1,Heliconius erato ssp. cyrbia
2892,CAM040461,48386,CAM040461_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040461_d.JPG?download=1,Heliconius erato ssp. cyrbia
2893,CAM040461,12530,CAM040461_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040461_d.JPG?download=1,Heliconius erato ssp. cyrbia
2894,CAM040462,12532,CAM040462_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040462_d.JPG?download=1,Heliconius erato ssp. cyrbia
2895,CAM040462,48388,CAM040462_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040462_d.JPG?download=1,Heliconius erato ssp. cyrbia
2896,CAM040463,48390,CAM040463_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040463_d.JPG?download=1,Heliconius erato ssp. cyrbia
2897,CAM040463,12534,CAM040463_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040463_d.JPG?download=1,Heliconius erato ssp. cyrbia
2898,CAM040464,48392,CAM040464_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040464_d.JPG?download=1,Heliconius erato ssp. cyrbia
2899,CAM040464,12536,CAM040464_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040464_d.JPG?download=1,Heliconius erato ssp. cyrbia
2900,CAM040465,48394,CAM040465_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040465_d.JPG?download=1,Heliconius erato ssp. cyrbia
2901,CAM040465,12538,CAM040465_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040465_d.JPG?download=1,Heliconius erato ssp. cyrbia
2902,CAM040466,12540,CAM040466_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040466_d.JPG?download=1,Heliconius erato ssp. cyrbia
2903,CAM040466,48396,CAM040466_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040466_d.JPG?download=1,Heliconius erato ssp. cyrbia
2904,CAM040467,12542,CAM040467_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040467_d.JPG?download=1,Heliconius erato ssp. cyrbia
2905,CAM040467,48398,CAM040467_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040467_d.JPG?download=1,Heliconius erato ssp. cyrbia
2906,CAM040468,12544,CAM040468_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040468_d.JPG?download=1,Heliconius erato ssp. cyrbia
2907,CAM040468,48400,CAM040468_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040468_d.JPG?download=1,Heliconius erato ssp. cyrbia
2908,CAM040469,48402,CAM040469_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040469_d.JPG?download=1,Heliconius erato ssp. cyrbia
2909,CAM040469,12546,CAM040469_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040469_d.JPG?download=1,Heliconius erato ssp. cyrbia
2910,CAM040470,12548,CAM040470_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040470_d.JPG?download=1,Heliconius erato ssp. cyrbia
2911,CAM040470,48404,CAM040470_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040470_d.JPG?download=1,Heliconius erato ssp. cyrbia
2912,CAM040471,48406,CAM040471_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040471_d.JPG?download=1,Heliconius erato ssp. cyrbia
2913,CAM040471,12550,CAM040471_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040471_d.JPG?download=1,Heliconius erato ssp. cyrbia
2914,CAM040472,12552,CAM040472_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040472_d.JPG?download=1,Heliconius erato ssp. cyrbia
2915,CAM040472,48408,CAM040472_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040472_d.JPG?download=1,Heliconius erato ssp. cyrbia
2916,CAM040473,48410,CAM040473_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040473_d.JPG?download=1,Heliconius erato ssp. cyrbia
2917,CAM040473,12554,CAM040473_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040473_d.JPG?download=1,Heliconius erato ssp. cyrbia
2918,CAM040476,48416,CAM040476_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040476_d.JPG?download=1,Heliconius erato ssp. cyrbia
2919,CAM040476,12560,CAM040476_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040476_d.JPG?download=1,Heliconius erato ssp. cyrbia
2920,CAM040477,48418,CAM040477_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040477_d.JPG?download=1,Heliconius erato ssp. cyrbia
2921,CAM040477,12562,CAM040477_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040477_d.JPG?download=1,Heliconius erato ssp. cyrbia
2922,CAM040478,48420,CAM040478_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040478_d.JPG?download=1,Heliconius erato ssp. cyrbia
2923,CAM040478,12564,CAM040478_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040478_d.JPG?download=1,Heliconius erato ssp. cyrbia
2924,CAM040479,48422,CAM040479_d.JPG,dorsal,https://zenodo.org/record/3477891/files/CAM040479_d.JPG?download=1,Heliconius erato ssp. cyrbia
2925,CAM040479,12566,CAM040479_d.JPG,Dorsal,https://zenodo.org/record/2707828/files/CAM040479_d.JPG?download=1,Heliconius erato ssp. cyrbia
